frame, error, target, setting, rate, interval, timestamp, file, p, i, d
161, 0.14797583630927313,8.793948997887828,9.479201228003642,-14.841065713906591,8,1506.0460000038147,/capt0160.cr2,-0.7972160157165237,-0.3790937728070997,-0.8024989733305887
162, -0.14586789467031025,8.706788339791679,9.440508392731545,-14.613324273977646,8,1517.3519999980927,/capt0161.cr2,-0.84965417703316,-0.3816152013335064,-0.7171738581636864
163, -0.10717505939821237,8.654796164271808,9.397428512103156,-15.019133281250854,8,1525.1959998607635,/capt0162.cr2,-0.8642834513057104,-0.38430175180323356,-0.7539659010578368
164, -0.06409517876982385,8.617614143019779,9.358628410240854,-15.210755385417457,8,1535.3919999599457,/capt0163.cr2,-0.857795805991715,-0.3869687820381001,-0.783336130025846
165, -0.025295076907521974,8.59177243109592,9.316543913398016,-15.18230169698532,8,1546.6139998435974,/capt0164.cr2,-0.8435415770594271,-0.38952207439669123,-0.7912432414752577
166, 0.01678941993531602,8.553088063440622,9.28109759423966,-15.126451987918813,8,1554.5179998874664,/capt0165.cr2,-0.8398014349531332,-0.39232977396236646,-0.7847290561403419
167, 0.05223573909367296,8.514735086603661,9.239888694960385,-15.212473072742503,8,1565.0460000038147,/capt0166.cr2,-0.842998758399598,-0.3951138219509176,-0.7902171626818182
168, 0.09344463837294725,8.497661586436513,9.203968198698457,-15.354284794934843,8,1574.396999835968,/capt0167.cr2,-0.8164498193762596,-0.3977273322574999,-0.8330608210242195
169, 0.12936513463487564,8.436697027367348,9.161153400314914,-15.444215849774482,8,1581.2239999771118,/capt0168.cr2,-0.8439982884642193,-0.4002917941391807,-0.8149386973665309
170, -0.1611534003149142,8.362899362720562,9.122029274512027,-15.649650321154635,8,1592.9179999828339,/capt0169.cr2,-0.8780794413537879,-0.4032761442792817,-0.8052644571875487
171, -0.12202927451202683,8.320161583080983,9.079975203570028,-15.698325942679283,8,1600.1139998435974,/capt0170.cr2,-0.882054460574148,-0.40634585750631863,-0.8047098076101045
172, -0.07997520357002763,8.292703232159367,9.044952078038204,-15.24401546542961,8,1609.7199997901917,/capt0171.cr2,-0.865999168551727,-0.40951570651921193,-0.7570205203196756
173, -0.04495207803820378,8.253969026249134,9.001677784111488,-16.20085879120011,8,1619.8949999809265,/capt0172.cr2,-0.8700813569679767,-0.4126805217216464,-0.8773526268037245
174, -0.001677784111487668,8.229557943816207,8.961278753649257,-15.815192438454622,8,1627.6050000190735,/capt0173.cr2,-0.8493318243248086,-0.41444888294046606,-0.8449116178620081
175, 0.038721246350743144,8.15075656403977,8.914544644401394,-16.084397064273915,8,1636.8399999141693,/capt0174.cr2,-0.8915744085704348,-0.41704201554558745,-0.8359698511204997
176, 0.08545535559860618,8.113184979492019,8.871894962886142,-16.240623382156787,8,1647.3320000171661,/capt0175.cr2,-0.8814956314003128,-0.41941563222400235,-0.8645051873299231
177, 0.12810503711385834,8.067621648695011,8.828614674899535,-16.32362878489111,8,1656.7400000095367,/capt0176.cr2,-0.8847006456102433,-0.421937667949352,-0.8698455244258858
178, -0.16194800823286748,8.01959151243491,8.788663118350579,-16.20752801174711,8,1667.8519999980927,/capt0177.cr2,-0.8899254787110872,-0.42418787950331344,-0.8468903766852144
179, -0.12199645168391093,7.969031517822225,8.744959719452968,-16.426418462246698,8,1677.2679998874664,/capt0178.cr2,-0.9015947605811889,-0.42651908465363125,-0.8620752830647395
180, -0.07829305278630017,7.938152375422512,8.70366819765356,-16.380107821252953,8,1686.7809998989105,/capt0179.cr2,-0.8874880784335014,-0.4291081948519284,-0.8674181028816307
181, -0.03700153098689185,7.90361763567534,8.658899284989275,-16.543634324720415,8,1693.8209998607635,/capt0180.cr2,-0.8800556181760422,-0.43152807809027,-0.8942342136964094
182, 0.007767381677393104,7.870875155537035,8.614846188705974,-16.54058683978803,8,1703.5419998168945,/capt0181.cr2,-0.8668265423974642,-0.4335227059689494,-0.9050623302719908
183, 0.05182047796069433,7.789917282267523,8.569745929769446,-17.076244443783587,8,1713.1449999809265,/capt0182.cr2,-0.9074217970822955,-0.43655755409975433,-0.9328532413224283
184, 0.09692073689722136,7.731062861869201,8.530192232769348,-16.803553127254382,8,1724.077999830246,/capt0183.cr2,-0.9225513746902696,-0.43959811188551823,-0.8783242637247961
185, 0.1364744338973196,7.7125449893834475,8.486281010573014,-16.554654927930052,8,1733.2409999370575,/capt0184.cr2,-0.899411967724491,-0.44128393860897336,-0.8665914173905428
186, -0.15294767723968228,7.650712122718241,8.441659115028338,-17.105614307404533,8,1742.5479998588562,/capt0185.cr2,-0.9191257766402505,-0.44342656280982884,-0.9181962348705253
187, -0.10832578169500628,7.63446460516975,8.395685189292145,-16.886657754340945,8,1750.0579998493195,/capt0186.cr2,-0.8879139608444471,-0.4456458916103394,-0.9179945147906731
188, -0.06235185595881276,7.595545212764264,8.351046255406516,-16.751815072267505,8,1759.8529999256134,/capt0187.cr2,-0.8801539741806687,-0.4476839845410719,-0.9057373842472602
189, -0.017712922073183535,7.538640168466598,8.305671557716712,-17.058157026241734,8,1769.4829998016357,/capt0188.cr2,-0.8936466956339095,-0.44974090551604934,-0.9310333356822723
190, 0.027661775616619977,7.509065153616054,8.264515762467063,-17.12248502238926,8,1779.0209999084473,/capt0189.cr2,-0.8762670445107243,-0.45126193740713344,-0.9554690210673771
191, 0.06881757086626905,7.426159402871842,8.218988184415034,-17.4583810169692,8,1789.773999929428,/capt0190.cr2,-0.9221919955547434,-0.45357829896988894,-0.9520138410712609
192, 0.11434514891829828,7.390654350798384,8.174036296384765,-17.432596887748257,8,1799.1389999389648,/capt0191.cr2,-0.9111672169783153,-0.4555680388358344,-0.9576109958856179
193, 0.15929703694856734,7.341252792352771,8.126948489375643,-17.368453405003827,8,1806.3639998435974,/capt0192.cr2,-0.9160618544351934,-0.4590192184604099,-0.9407127144382404
194, -0.12694848937564274,7.318869797854902,8.083751015867005,-17.219677182049956,8,1817.8789999485016,/capt0193.cr2,-0.8888865606728144,-0.4595159106998721,-0.9475544862339746
195, -0.08375101586700495,7.266906627309653,8.035678285198014,-17.29926333550244,8,1825.4449999332428,/capt0194.cr2,-0.8985288274130875,-0.4617060043437867,-0.9463336129767845
196, -0.035678285198013526,7.243009552994967,7.995441695907302,-17.279222408035334,8,1835.146999835968,/capt0195.cr2,-0.8719356054233512,-0.462710955636763,-0.9692497600112638
197, 0.004558304092697973,7.20770951978511,7.9500531717414,-17.017151322354437,8.016865725142978,1843.8599998950958,/capt0196.cr2,-0.8665053937344108,-0.46348115656371014,-0.9389669593491377
198, 0.04994682825859975,7.150621768503498,7.907457618700141,-17.26069236250946,8.18480326455682,1854.8909997940063,/capt0197.cr2,-0.8793745435616922,-0.46481523519654977,-0.9572358695763526
199, 0.09254238129985914,7.116455068225766,7.862004393509001,-17.24434721130816,8.342406810809479,1862.048999786377,/capt0198.cr2,-0.8701028055218127,-0.4662403228217713,-0.9629031664975042
200, 0.13799560649099885,7.0566627109009845,7.817406127374186,-17.65491071974217,8.5105837440167,1871.6029999256134,/capt0199.cr2,-0.8858758508688184,-0.4672613760483817,-1.0008508690484228
201, -0.15073946070751898,7.000787326858321,7.765022310263841,-17.880130994333854,8.675597328715511,1882.3689999580383,/capt0200.cr2,-0.8982806805674518,-0.46862458789720696,-1.0171121974465216
202, -0.09835564359717441,6.974616612283233,7.721748639344798,-17.34415668097911,8.86941745202379,1892.6840000152588,/capt0201.cr2,-0.8694462677786691,-0.4696680992348015,-0.9734398571170776
203, -0.05508197267813131,6.910464095854615,7.67473454811693,-17.506281383980852,9.02953003442424,1901.9779999256134,/capt0202.cr2,-0.8924129978392016,-0.47116827548778584,-0.9705895778704594
204, -0.008067881450262604,6.87554267059098,7.631309973434483,-17.433753636311728,9.203482171967359,1911.5809998512268,/capt0203.cr2,-0.8791110652785442,-0.47265939240234817,-0.9727300271606713
205, 0.03535669323218382,6.835609402942006,7.584025463640348,-17.33267847051099,9.364153098292412,1921.0099999904633,/capt0204.cr2,-0.8752706275417251,-0.4733360211870347,-0.9624171473393727
206, 0.08264120302631905,6.785377653033956,7.53940025423378,-17.46773446380827,9.539105784530712,1930.4189999103546,/capt0205.cr2,-0.8785125916670309,-0.4741266042404867,-0.976392065933585
207, 0.1272664124328866,6.738983931197006,7.48692874230019,-17.44366450835015,9.704219059335017,1940.0999999046326,/capt0206.cr2,-0.880457955340452,-0.47527421529141517,-0.9700897638148194
208, -0.15359540896685608,6.6454238936188,7.439707335321082,-17.868095976958912,9.898363653489298,1950.5899999141693,/capt0207.cr2,-0.9256553335495287,-0.47584399786675013,-0.9809134655115763
209, -0.10637400198774838,6.619560772765392,7.390052742034623,-17.670673767423246,10.073082859311995,1960.457999944687,/capt0208.cr2,-0.9021612188112594,-0.47743841373400114,-0.9764902031111721
210, -0.056719408701289,6.583340530146245,7.342630735550009,-17.48993170214227,10.256804854471895,1970.675999879837,/capt0209.cr2,-0.8873834330772159,-0.4783875745710829,-0.966219885970671
211, -0.009297402216675188,6.509822486056666,7.290569190134195,-17.760026864107857,10.432266278464958,1981.0139999389648,/capt0210.cr2,-0.9160890744426777,-0.48007327524403753,-0.9718412321943325
212, 0.04276414319913879,6.4773897487964724,7.240229142102704,-17.589456751758398,10.624893996503474,1991.5649998188019,/capt0211.cr2,-0.894497385471495,-0.48111371770130984,-0.9696497970616481
213, 0.09310419123062985,6.438868256312936,7.180569599901547,-17.465589324564178,10.811152174219998,2002.3159999847412,/capt0212.cr2,-0.8814969743687454,-0.4814542823786958,-0.9657939865277823
214, 0.15276373343178662,6.36080397788603,7.13519974159188,-17.745707291916666,11.031892480364277,2013.2529997825623,/capt0213.cr2,-0.9017421842170694,-0.4818549105381755,-0.9824972108336436
215, -0.13519974159188042,6.314691565108658,7.075476993550829,-17.733577445379645,11.199760956110048,2024.5209999084473,/capt0214.cr2,-0.9025589941315443,-0.48233366121346793,-0.9795843373722737
216, -0.07547699355082926,6.246925232365594,7.02297405437213,-17.831186890878847,11.420735123861931,2035.7529997825623,/capt0215.cr2,-0.9114069373037584,-0.48355921362273213,-0.9825254345240222
217, -0.022974054372130404,6.196179289667624,6.962753512740165,-17.93315823269709,11.614995998823112,2047.2909998893738,/capt0216.cr2,-0.9094742411749571,-0.4842844007075543,-0.9973291224771001
218, 0.037246487259834815,6.158204083999444,6.905308180688562,-17.72852082175493,11.83781200286139,2059.2259998321533,/capt0217.cr2,-0.8850043716147931,-0.48503226855015646,-0.993766136069041
219, 0.09469181931143833,6.081973571387511,6.847534297776146,-17.819223653589475,12.050359731452325,2071.0899999141693,/capt0218.cr2,-0.9056680702311556,-0.4857050298057958,-0.9845233871083119
220, 0.15246570222385358,6.014352505870871,6.787071068097081,-17.99352127342606,12.26412309822826,2083.2699999809265,/capt0219.cr2,-0.916499971095803,-0.4862262760819943,-0.996409922612344
221, -0.12040440143041486,5.911219316219959,6.720496153076234,-18.334584920061822,12.487837048040802,2095.787999868393,/capt0220.cr2,-0.9634369270648346,-0.48731092645505303,-0.9938634691550219
222, -0.053829486409568084,5.863746602664046,6.661226212547833,-18.07010381963451,12.734164233617932,2108.268999814987,/capt0221.cr2,-0.9424245054534074,-0.4881162305198259,-0.9788064399780352
223, 0.0054404541188333155,5.812166891884691,6.588646837394592,-18.219493100318445,12.953463013573021,2121.1279997825623,/capt0222.cr2,-0.9339652527294561,-0.4891155347901352,-1.0061849591895349
224, 0.0780198292720744,5.7323406443777065,6.528261625214587,-18.15793216238022,13.222006701640012,2134.1929998397827,/capt0223.cr2,-0.9419368123185737,-0.48980236639147917,-0.9893184429406432
225, 0.13840504145207877,5.690742282294048,6.460050426938855,-18.209886080284534,13.445431986706033,2147.6050000190735,/capt0224.cr2,-0.9212712772125934,-0.4903201554585077,-1.0163933780335028
226, -0.12671709360552086,5.601507449004792,6.390722590230903,-18.350136912626148,13.697813420326238,2161.417999982834,/capt0225.cr2,-0.9443972757274689,-0.4908168964466659,-1.0114707495093516
227, -0.057389256897568686,5.561369691800889,6.31782570889906,-18.219159455334182,13.954326416145662,2175.0709998607635,/capt0226.cr2,-0.9122881882730155,-0.49110471203474537,-1.025828360403463
228, 0.01550762443427356,5.462861755884271,6.2524713478196015,-18.272421550640985,14.22404487707347,2189.1399998664856,/capt0227.cr2,-0.9404603483162685,-0.49221858744747016,-1.0036439376550592
229, 0.08086198551373247,5.40360266381336,6.176061570567229,-18.38123609144946,14.465856013067476,2203.4889998435974,/capt0228.cr2,-0.9337555524068656,-0.49229353440853685,-1.0247823920445254
230, 0.1572717627661051,5.353806095682398,6.101465960524767,-18.089875119761675,14.748572188901257,2218.093999862671,/capt0229.cr2,-0.9044810223733144,-0.4923549774951893,-1.0151473494330532
231, -0.10146596052476742,5.247713884289462,6.024658434316712,-18.55129784293848,15.024575946058366,2233.0319998264313,/capt0230.cr2,-0.9391272838588358,-0.4927856180544701,-1.0415934771451585
232, -0.024658434316711997,5.192511213545948,5.947966510094231,-18.382776962576116,15.308763793028163,2248.133999824524,/capt0231.cr2,-0.9153619428478408,-0.493222080475964,-1.0424529050196776
233, 0.05203348990576906,5.113859121089318,5.865826633155152,-18.482627475510146,15.592523912651345,2263.5679998397827,/capt0232.cr2,-0.9175181279054044,-0.4938797320865352,-1.0529524700760797
234, 0.13417336684484837,5.033550879508953,5.7897655230217175,-18.343940274694276,15.896441457325938,2279.2799999713898,/capt0233.cr2,-0.9155033290108189,-0.49371856704718114,-1.0366368072345702
235, -0.12309885635505147,4.954684646350214,5.707395273303497,-18.449132021750437,16.177867564819643,2295.409999847412,/capt0234.cr2,-0.9185889643386543,-0.493751386656317,-1.0475439185717537
236, -0.04072860663683109,4.889467504350519,5.6276135098785645,-18.32659190465525,16.482637488777062,2311.6009998321533,/capt0235.cr2,-0.8997205458482757,-0.49398441592415226,-1.0498406255149384
237, 0.03905315678810162,4.798775212580723,5.535419314941516,-18.50566499990952,16.77783001344931,2328.207000017166,/capt0236.cr2,-0.9117221270276259,-0.4950605871568451,-1.0606392858034648
238, 0.13124735172515045,4.708520746601401,5.45404974933976,-18.59403555708514,17.11894853471639,2345.1079998016357,/capt0237.cr2,-0.909588425174126,-0.49600775012950027,-1.0736085656410592
239, -0.12071641600642646,4.6057209947447175,5.357635085329389,-18.6779739782241,17.420015927442886,2362.4639999866486,/capt0238.cr2,-0.9331616300545472,-0.4966690896985314,-1.060565810676801
240, -0.02430175199605511,4.535380366684817,5.27209315114597,-18.35992148454701,17.77675018428126,2380.0469999313354,/capt0239.cr2,-0.9044801905090296,-0.497348227113989,-1.0461611136499156
241, 0.0612401821873636,4.461668209031155,5.180192919994524,-18.22212118006203,18.093255340759907,2397.8819999694824,/capt0240.cr2,-0.8914674363262974,-0.49781626332407547,-1.0403324576912307
242, 0.1531404133388099,4.420509231300069,5.0912768274087385,-17.989093700619755,18.433286196020262,2416.0629999637604,/capt0241.cr2,-0.8356520575639007,-0.49773341465411514,-1.0651603545312844
243, -0.09127682740873855,4.282287275002613,4.993577317029998,-18.219966709669894,18.762275738587665,2434.9219999313354,/capt0242.cr2,-0.8898885076467383,-0.49767554159888355,-1.0417648453770305
244, 0.006422682970002036,4.20006623111534,4.902047713976816,-18.142636878727846,19.12376392698901,2453.6269998550415,/capt0243.cr2,-0.872862194506124,-0.4976069218483318,-1.0485491341425903
245, 0.09795228602318407,4.125577680629275,4.804363958448893,-18.089584357022684,19.462423458285784,2472.8529999256134,/capt0244.cr2,-0.8541170366822947,-0.4968765075258534,-1.0609510367282098
246, -0.13769729178222612,3.999104672659101,4.70476066293747,-18.164734743724715,19.823853353739093,2492.5259997844696,/capt0245.cr2,-0.8857852143687716,-0.49694738752585393,-1.0392320306020026
247, -0.03809399627080268,3.9115149361686568,4.605408225928508,-17.644357615917496,20.192385547131362,2512.3639998435974,/capt0246.cr2,-0.8725702994456942,-0.4965952170411007,-0.9834154989688715
248, 0.06125844073815934,3.835272795569723,4.506879579773006,-17.750244015403414,20.559989564064523,2532.659999847412,/capt0247.cr2,-0.8471489733946634,-0.495481299612795,-1.02406892904633
249, 0.15978708689366083,3.7518665266665865,4.40432719853607,-17.593813021967684,20.924545554839877,2553.3499999046326,/capt0248.cr2,-0.8305143584170617,-0.4945399232345145,-1.0207874546107818
250, -0.07099386520273665,3.6307991022597914,4.303497303672733,-17.528859450840805,21.303989365416545,2574.4829998016357,/capt0249.cr2,-0.8508809059039062,-0.4933468493219345,-0.9929535048862665
251, 0.029836029660599728,3.502480499718265,4.196327843379084,-17.793204679109746,21.677059976410884,2595.805999994278,/capt0250.cr2,-0.8811184843499155,-0.49108464760886666,-1.0002241585891842
252, 0.137005489954249,3.411339666568383,4.0899442958681815,-17.79981274582868,22.073586979497392,2617.593999862671,/capt0251.cr2,-0.8634869944917711,-0.4889010135191263,-1.0209203580995934
253, -0.08994429586818153,3.3361675262298727,3.978918985987059,-17.248882943726983,22.46720610528773,2639.885999917984,/capt0252.cr2,-0.8291544466021398,-0.48710652980593566,-0.9835900827555224
254, 0.021081014012941157,3.2399234081461463,3.870086398319034,-17.110547454139674,22.87799975184788,2662.4059998989105,/capt0253.cr2,-0.8128951356250038,-0.4840608390908259,-0.9844503525027938
255, 0.1299136016809661,3.1206428636880945,3.762666176977369,-17.194877582480803,23.280680326219578,2685.4059998989105,/capt0254.cr2,-0.8243878880940334,-0.4806541997699324,-0.9876082564668082
256, -0.09599951031070209,3.0014047490353146,3.6520702146945205,-17.445686803008297,23.678135145183738,2708.888999938965,/capt0255.cr2,-0.8373875707362599,-0.4792466448404838,-1.0094573581576956
257, 0.01459645197214643,2.9207209993151437,3.5361558230358727,-16.954122210666405,24.087340205630277,2732.6059999465942,/capt0256.cr2,-0.8044841369173146,-0.47550730867506263,-0.9805581824964769
258, 0.13051084363079424,2.813749660243201,3.4267370254885274,-16.664875879783526,24.51622345476727,2756.814999818802,/capt0257.cr2,-0.7946467790719389,-0.4728264792459689,-0.9545101923198956
259, -0.0934036921551944,2.6953622048803894,3.3043227424346684,-16.775463227784268,24.921073005692445,2781.5099999904633,/capt0258.cr2,-0.8045123026689519,-0.4691280373051452,-0.9630880903971388
260, 0.029010590898664645,2.60715789961592,3.1959958654161675,-16.784744652948376,25.374005852991726,2806.468999862671,/capt0259.cr2,-0.7668813271006234,-0.4661089641517894,-1.0049756624740374
261, 0.1373374679171655,2.4784001406747898,3.073468808625455,-16.560818638879873,25.77481529796018,2832.0329999923706,/capt0260.cr2,-0.7893552972155157,-0.46190132413499985,-0.956852530500134
262, -0.07346880862545513,2.37659969568852,2.9565637704134073,-16.35607390165061,26.228165408085818,2858.130999803543,/capt0261.cr2,-0.766556024230629,-0.4579502030482666,-0.9563036262745191
263, 0.043436229586592656,2.277299629912979,2.8398126067380405,-16.03785970280157,26.660714049470393,2884.2699999809265,/capt0262.cr2,-0.7471905545504715,-0.4527638799070345,-0.93842685924937
264, 0.16018739326195952,2.1614234615930368,2.7198744625384474,-15.95924299089025,27.09269335506925,2911.0859999656677,/capt0263.cr2,-0.7462280596595041,-0.4505467559920494,-0.9311242498004797
265, -0.05320779587178048,2.031527320041147,2.5938956652277545,-16.177629675340476,27.536464488607745,2938.382999897003,/capt0264.cr2,-0.7571818567470305,-0.44588269211099985,-0.9539527411873663
266, 0.07277100143891246,1.8886266393665652,2.476350841349305,-16.07328468729509,28.00258603865731,2965.9589998722076,/capt0265.cr2,-0.7757959284473084,-0.44384837761138973,-0.9234603189139805
267, -0.1430175080159719,1.7527030802153762,2.344864218264829,-15.934553393392317,28.437501887007574,2994.178999900818,/capt0266.cr2,-0.7960125372473217,-0.439795078949219,-0.8887995029224349
268, -0.011530884931496121,1.6255690710553248,2.2186830712931354,-16.02017736195019,28.92400239242013,3022.62299990654,/capt0267.cr2,-0.7912246619304549,-0.4382698704547406,-0.9065291158748299
269, 0.11465026204019768,1.5023353586308015,2.0906341192520217,-16.037302649179296,29.3908726362154,3051.7539999485016,/capt0268.cr2,-0.7879824839285673,-0.437109910241418,-0.9132146257205878
270, -0.0906341192520217,1.3850436806294566,1.9552606205364358,-15.80850510497305,29.86465375876752,3081.3129999637604,/capt0269.cr2,-0.7761494824848216,-0.43267502778228695,-0.8989761703959648
271, 0.04473937946356421,1.2699234847936154,1.8231834833143103,-15.798175698563021,30.365535704015187,3111.1819999217987,/capt0270.cr2,-0.7538708493171025,-0.4295281528011959,-0.9230244243567711
272, -0.1565168166476434,1.1332962113596434,1.689540969320746,-15.79646880444008,30.85422111173705,3141.7829999923706,/capt0271.cr2,-0.7588759991501337,-0.42662799210599944,-0.9206918493358777
273, -0.02287430265407897,1.0015592857969993,1.5552139575066777,-15.832151732931038,31.34869841351324,3172.646999835968,/capt0272.cr2,-0.7567798518761214,-0.4245792637357596,-0.929594448778924
274, 0.11145270915998928,0.8656631005820454,1.4203586840680673,-15.663644072368761,31.84570835722529,3204.098999977112,/capt0273.cr2,-0.7585059426170956,-0.4221889113685122,-0.9077910223302269
275, -0.08702535073473427,0.72366898080006,1.2755298205996302,-15.703388605697658,32.34467286894815,3236.1429998874664,/capt0274.cr2,-0.766358673594808,-0.4203035882171056,-0.9071228856144405
276, 0.05780351273370288,0.592191816774873,1.1382310878878998,-15.696765148535334,32.88053966378137,3268.540999889374,/capt0275.cr2,-0.751671804207233,-0.41860817115416277,-0.9226220444433155
277, -0.13823108788789984,0.47768489859123786,0.9880997354927079,-15.472142122486288,33.38854497481477,3301.6279997825623,/capt0276.cr2,-0.7266008082263282,-0.4173157480886774,-0.9190357266831664
278, 0.011900264507292091,0.36822728024333784,0.850196818197192,-15.056730021347127,33.944030978676984,3335.069999933243,/capt0277.cr2,-0.6818597007743071,-0.4138666915183712,-0.9118376105536055
279, 0.14980318180280805,0.22908562183849923,0.7103374179078199,-14.820847787640977,34.45427177267039,3369.1299998760223,/capt0278.cr2,-0.6832223159945621,-0.41142003259781923,-0.8814706897597491
280, -0.04367075124115383,0.08056367088019112,0.5648023759334958,-14.676213650454264,34.971751553741065,3403.7779998779297,/capt0279.cr2,-0.6927511217303918,-0.40959695516841765,-0.8544804098284257
281, 0.10186429073317027,-0.052117964461040445,0.4207401245087376,-14.397426715038852,35.51023120904607,3438.819999933243,/capt0280.cr2,-0.6786123744339899,-0.406918450089564,-0.8341260708149596
282, -0.08740679117540368,-0.15953623792162824,0.28073077589483664,-14.120963047292076,36.04326153931767,3474.526999950409,/capt0281.cr2,-0.6383039986734025,-0.4001007297796116,-0.8443903445192629
283, 0.05260255743849729,-0.21103754474553404,0.14383347447846553,-13.257748502917062,36.5612961291891,3510.7199997901917,/capt0282.cr2,-0.5409451527044078,-0.3909996567168463,-0.8357549909676876
284, -0.14383347447846553,-0.40134340825217696,0.0014417733212399864,-13.528545674857142,37.06781614442968,3547.486999988556,/capt0283.cr2,-0.5996945710037067,-0.3841528235195786,-0.8199586954576669
285, -0.0014417733212399864,-0.45696022185837626,-0.13014196802119482,-12.486529478682167,37.59466543871141,3584.784999847412,/capt0284.cr2,-0.5042421946975779,-0.37426528578186063,-0.7863631166781837
286, 0.13014196802119482,-0.5725156113051001,-0.25070832869967247,-11.559882239393813,38.081525281678424,3622.457000017166,/capt0285.cr2,-0.48661100761229586,-0.3610192020056972,-0.693687422301182
287, -0.08262500463366146,-0.7049701030173958,-0.38692773260926616,-11.936273344234674,38.52762081618879,3660.7529997825623,/capt0286.cr2,-0.4996879517494957,-0.3510026344682962,-0.7408125263468315
288, 0.053594399275932236,-0.8488448732836776,-0.5118012355971702,-11.531219975797217,39.031632610654285,3699.3389999866486,/capt0287.cr2,-0.5081088547418526,-0.3412469037718581,-0.6881402382592513
289, -0.1548654310694959,-1.0140663310366693,-0.6399609339365493,-11.284974905140514,39.49366457170953,3738.574999809265,/capt0288.cr2,-0.5524916049834491,-0.32698454506261954,-0.6251871706393333
290, -0.026705732730116782,-1.1282732358831438,-0.7587574406477625,-10.977935266072013,39.967855455565235,3778.12299990654,/capt0289.cr2,-0.537143532141254,-0.3190352887233857,-0.6075458812782952
291, 0.09209077398109644,-1.255508156014506,-0.8848094461732374,-11.157513213142284,40.40740253039672,3818.177999973297,/capt0290.cr2,-0.5464257869034179,-0.3133527468826491,-0.627889894632904
292, -0.11519055382676258,-1.3847187504640313,-1.0267937780540624,-11.764761543281926,40.87379495084098,3858.773999929428,/capt0291.cr2,-0.5499002347198733,-0.3077588134025922,-0.7109758243151247
293, 0.026793778054062356,-1.4807541510539401,-1.1515627920042446,-10.816559510202193,41.39913697880003,3899.7249999046326,/capt0292.cr2,-0.4993564102998656,-0.2996443499859268,-0.6432071744078334
294, 0.1515627920042446,-1.6096182751234358,-1.2809909018221715,-11.177670513243058,41.8607823304157,3941.2269999980927,/capt0293.cr2,-0.5038610314311104,-0.29231212580398774,-0.6941829111973097
295, -0.05234243151116247,-1.6933357752586917,-1.422007192213286,-10.733875576868853,42.339666336742035,3983.3239998817444,/capt0294.cr2,-0.4535793607801723,-0.28368647913927597,-0.693917570329732
296, 0.08867385887995205,-1.8116529730086777,-1.538074728025212,-10.089660950014093,42.86142661118916,4025.6829998493195,/capt0295.cr2,-0.4286103588749309,-0.27590992404251347,-0.6407678437511013
297, -0.12859193864145402,-1.8741732650625598,-1.6618872470840822,-9.326938596997893,43.29087649369328,4068.728999853134,/capt0296.cr2,-0.3697083907410825,-0.26979475113539997,-0.6040886710565697
298, -0.004779419582583877,-1.9906968222380228,-1.7681385499588569,-8.876466405578501,43.74898281421111,4112.141999959946,/capt0297.cr2,-0.3616905326693347,-0.2641165477289017,-0.5577217736788969
299, 0.10147188329219081,-2.1107836237420785,-1.8769111323762455,-8.882214233602477,44.14211263484777,4155.928999900818,/capt0298.cr2,-0.3769095811615438,-0.2585357127021766,-0.5488499372832765
300, -0.12308886762375448,-2.215410746812695,-1.9947593349034913,-8.37948902030584,44.54457118979211,4200.286999940872,/capt0299.cr2,-0.3723495758800946,-0.2479108163108767,-0.49700481051647394
301, -0.005240665096508668,-2.356553134866819,-2.097517502354277,-8.245940948304348,44.98060953914292,4244.926999807358,/capt0300.cr2,-0.3979731799596604,-0.24100980711178938,-0.4604758060357965
302, 0.09751750235427714,-2.488224016505682,-2.2063544622665536,-8.77461885392236,45,4290.15299987793,/capt0301.cr2,-0.42977716556654527,-0.23522557795458912,-0.5049464370018469
303, -0.12697887106677985,-2.568369061400742,-2.3102167528052764,-8.159216295103272,45,4335.27799987793,/capt0302.cr2,-0.3982160590476072,-0.2277040485824106,-0.4619753983837518
304, -0.023116580528057096,-2.6459523888397096,-2.416108710431948,-8.561538145263814,45,4380.343999862671,/capt0303.cr2,-0.3693091996378766,-0.2212554265661136,-0.5509737931645183
305, 0.08277537709861438,-2.708175159727621,-2.5202995244516573,-8.138847599508605,45,4425.52599978447,/capt0304.cr2,-0.32127309422524064,-0.212201479266649,-0.551705106442591
306, -0.14636714221500924,-2.7590988614639373,-2.6091439148046205,-7.205059702882725,45,4470.681999921799,/capt0305.cr2,-0.2626792707135081,-0.2027353590980541,-0.4952599972394678
307, -0.05752275186204603,-2.7906856636246804,-2.691549249867376,-6.466403780236694,45,4515.731999874115,/capt0306.cr2,-0.19969592370206593,-0.1913842300812178,-0.47110701691494206
308, 0.02488258320070935,-2.875145515769698,-2.761714158678656,-5.695717320298742,45,4560.851999998093,/capt0307.cr2,-0.20195589249255425,-0.18306592438294367,-0.3744071591643343
309, 0.09504749201198948,-2.9868897939577272,-2.829597113823837,-5.344179463843878,45,4606.018999814987,/capt0308.cr2,-0.2476931988069784,-0.17741316402613264,-0.28745089901273935
310, 0.16293044715717064,-3.0608527726149926,-2.8910562564984223,-4.967064332536517,45,4651.138999938965,/capt0309.cr2,-0.25438122467027097,-0.17133737775383814,-0.2365566419140932
